Vilmantas Balasevičius,,LT,EMEA,
Vince Prignano,,US-CA,LATAM,
Vincent Van Der Weele,,FI,EMEA,
Vincent Zhang （张为）,,CN,APAC,
Vincent-Pierre Berges,,US-CA,LATAM,
Vipul Gupta,,US-CA,LATAM,
Viraf Zack,,US-CA,LATAM,
Vitaly Veligursky,,UA,EMEA,
Viven Leong,,SG,APAC,
Vivian Wu,,US-CA,LATAM,
Vlad Andreev,,DK,EMEA,
Vlad Neykov,,GB,EMEA,
Vlad-Andrei Lazar,,CA,LATAM,
Vladimir Gerastovsky,1,,,
Vladimir Kalinichenko,,UA,EMEA,
Vladimir Vukicevic,,CA,LATAM,
Vlatko Duvnjak,,US-CA,LATAM,
Vuokko Salo,,FI,EMEA,
Vytautas Narkus,,LT,EMEA,
Vytautas Šaltenis,1,,,
Vytautas Stankus,1,LT,EMEA,
W Thomas Grove,1,US-CA,LATAM,
Ward Vuillemot,,US-WA,LATAM,
Warren Kleban,,US-CA,LATAM,
Wayne Johnson,,DK,EMEA,
Wei Chong Ho,,SG,APAC,
Wei Jiang （姜为）,,CN,APAC,
Weijia Yu,,US,LATAM,
Wendy Mao （毛雯雯）,,CN,APAC,
Wendy Tan,,SG,APAC,
Wenhong Zhu （朱文红）,,CN,APAC,
Wentao Ge （葛文韬）,,CN,APAC,
Wenting Liu,,CN,APAC,
Wenyi Qian,,CN,APAC,
Weronika Węglińska,1,DK,EMEA,
Wes Wong,,SG,APAC,
Wesley Smith,,US-WA,LATAM,
Wessam Bahnassi,,CA,LATAM,
Wilfrid Girard,,JP,APAC,
Will Corwin,1,,,
Will Goldstone,,GB,EMEA,
Will Lin （林杰）,,CN,APAC,
William Coyman,,US-CA,LATAM,
William Hugo Yang,1,,,
William Jack,1,,,
William Lau,,US-CA,LATAM,
William Nilsson,1,,,
William Sprent,,DK,EMEA,
William W. Armstrong,,US-CA,LATAM,
Wonkeun Oh,,KR,APAC,
Xavier Bougouin,1,DK,EMEA,
Xiangyu Deng,,CN,APAC,
Xiaoling Yao （姚霄凌）,,CN,APAC,
Xiaoyu Jin,,CN,APAC,
Xin Yu Chia,,SG,APAC,
Xin Zhang,1,CN,APAC,
Xiumo Hui,1,CN,APAC,
Xuan Chen,1,CN,APAC,
Xuguang Cai （蔡旭光）,,CN,APAC,
Xumeng Chen （陈旭孟）,,CN,APAC,
Yadana Thiri,,US-CA,LATAM,
Yan Drugalya,,DK,EMEA,ydrugalya‏
Yan Zhang,,CN,APAC,
Yang Yang,,US-CA,LATAM,
Yang-Hai Eakes,,CA,LATAM,
Yangguang Liao,,US-CA,LATAM,
Yao Li,,US-CA,LATAM,
Yasuhiro Noguchi,,US-CA,LATAM,
Yasumichi Onishi （大西 康満 - おおにし やすみち）,,JP,APAC,
Yasuyuki Kamata,,JP,APAC,
Ye Wu,,CN,APAC,
Yelena Danziger,1,US-CA,LATAM,
Yevgeny Khodorkovsky,,US-CA,LATAM,
Yewon Kim （김예원）,,KR,APAC,
Yi Fei Boon,,SG,APAC,
Yi Lin （林艺）,,CN,APAC,
Yi Ren Lim （林）,,SG,APAC,
Yibing Jiang,,US-CA,LATAM,
Yingkai Hu,,US-CA,LATAM,
Yiping Liao,,FI,EMEA,
Yohei Tanaka,,JP,APAC,
Yohei Yanase,,JP,APAC,
Yong Lu,,CN,APAC,
Yoo Kyoung Lee,1,,,
Yoonki Chang,,KR,APAC,
Young ho Lee,,KR,APAC,
Younghee Cho,1,KR,APAC,
Youngho Hahm,,KR,APAC,
Yu Sun （孙瑜）,,CN,APAC,
Yuan Gao,1,CN,APAC,
Yuan Kuan Seng （冼炫均）,,SG,APAC,
Yuanxing Cai （蔡元星）,,CN,APAC,
Yue Liu （刘玥）,,CN,APAC,
Yueyue Wang,1,CN,APAC,
Yuichi Nakamura,,JP,APAC,
Yuji Yasuhara,,JP,APAC,
Yujin Ariza,,US,LATAM,
Yukimi Shimura (志村由紀美）,,JP,APAC,
Yunhao Liao （昀昊廖）,,CN,APAC,
Yunkyu Choi,1,,,
Yunlong Zhao,,CN,APAC,
Yuri Li （黎小绮）,,CN,APAC,
Yury Habets,,DE,EMEA,
Yusuke Ebata （江端 優介 ）,,JP,APAC,
Yusuke Ikewada,,JP,APAC,
Yusuke Kurokawa （黒河 優介 - くろかわ ゆうすけ）,,JP,APAC,
Yuuka Murano,,JP,APAC,
Yvo Zoer,,US-WA,LATAM,
Zachary Oliff,,US-CA,LATAM,
Zachary Zadell,1,US,LATAM,
Zbignev Monkevic,,LT,EMEA,
Zdravko Pavlov,,BG,APAC,
Zhan Huang,,CN,APAC,
Zhang Yuqing,,CN,APAC,
Zhanxin Yang （杨展鑫）,,CN,APAC,
Zhendong Liu,,CN,APAC,
Zhenping Guo,1,CN,APAC,
Zhigang Huang,,CN,APAC,
Zhigong Li （李致公）,,CN,APAC,
Zhipeng Deng,1,CN,APAC,
Zhiyu Ding,1,CN,APAC,
Zhongfu Gao （郜忠富）,,CN,APAC,
Zhonglei Yang,1,CN,APAC,
Zixi Qi,,CN,APAC,
Ziyun Li,,SG,APAC,
Zoltán Buzáth,,DK,EMEA,
